356,8984
1468,582
452,7910
1138,2405
1234,1149
868,2720
1647,13086
595,2205
742,8461
863,4826
565,4563
1070,7161
957,12368
800,7645
1139,2513
943,4466
501,6658
1019,8742
705,9974
1811,2753
154,10993
557,7729
158,11595
81,5015
769,10578
120,9936
1032,4912
1311,6322
727,6392
1198,6321
865,4005
1866,6014
55,7206
403,6170
1606,7005
1724,4436
684,8217
1925,4686
1390,1978
1193,9263
613,4373
553,693
810,8505
608,707
452,2885
910,12665
1152,4882
975,4521
443,5700
1366,13087
1988,7571
145,6642
411,5615
1114,9673
81,4314
863,6762
1550,9622
81,13243
1374,2576
1372,6640
157,11635
1279,2153
1677,5617
1533,4401
828,1861
206,6773
427,3618
272,1255
1083,2782
1712,6005
1448,9663
1018,9947
1468,1368
734,7606
1177,11787
887,2639
227,9103
232,3210
81,11382
1279,3192
794,7615
1388,11863
1647,10478
1001,11875
1152,1017
1107,2997
414,1988
102,5795
175,3449
1243,816
2,2283
746,13110
868,12901
658,11970
565,4624
1796,6636
1603,6636
1015,12199
943,12136
443,12176
1523,7208
1421,11763
1018,3944
1366,1827
155,11257
944,4938
1398,3161
978,8562
1837,11639
1812,8099
927,2464
1603,9326
205,1675
619,2669
657,9635
847,6247
1387,284
1354,11905
1507,6226
845,7645
321,2783
864,501
577,4100
306,12696
59,11432
539,7574
61,5728
539,1247
1084,7908
403,2097
1231,12436
349,4581
1122,181
883,11568
632,9721
93,1730
1076,5198
1780,3603
1888,3437
975,8138
1366,8581
1550,9799
1067,10578
1276,2951
1130,11420
1018,624
577,10424
1681,3733
1544,12852
1778,8848
1796,9042
1919,11888
1810,9517
354,10357
1468,586
1302,2525
160,5198
81,9536
1208,9535
972,12169
1456,11319
1076,9256
621,8575
1637,8230
41,12637
1092,5225
232,6486
71,6869
62,6411
1459,10774
1398,3630
741,12876
1570,1254
1909,1122
1625,12380
1360,5141
173,4602
1530,7807
275,8310
206,2113
1886,11300
644,5883
295,4019
1820,6879
1741,8484
1024,367
1741,12572
422,9289
1383,3286
321,3402
1386,1998
1366,3238
1871,9156
608,9746
20,7725
1039,12617
1269,2631
275,2642
734,9757
1070,2834
558,11094
413,3096
612,10191
742,4647
1927,7567
1721,7340
784,5780
763,3837
2013,2105
607,9341
336,7863
1198,2141
432,9161
868,5640
21,2206
1916,5141
321,3458
1318,9079
1925,8885
741,3911
863,2296
734,8196
1430,1327
1356,8150
1229,12513
1327,3231
989,5275
800,9533
417,2983
217,11102
928,3242
1972,4521
1589,10030
1726,11722
737,3367
1366,3141
1834,3170
1415,11086
275,7685
159,9136
1018,11625
928,2117
403,569
769,4392
930,526
1938,1002
1911,484
831,1084
1122,6326
1138,8783
1647,3218
1589,2370
1095,5693
1414,11613
883,554
439,6900
1866,2088
964,12208
1271,5933
1446,7091
1095,10951
1177,10657
461,11789
863,2744
2003,5337
1828,1780
1796,10457
605,8827
1043,173
89,9624
1138,12436
1110,3735
45,5357
848,11286
577,8825
900,1838
1855,12608
1871,7419
1216,6115
1482,9627
1994,9653
252,246
1521,9244
1218,11460
1960,2335
863,11112
1736,3566
840,10174
1076,8355
1778,12260
1837,5917
1234,2079
1208,7761
1445,3863
417,7985
1629,7081
437,1261
620,9011
539,1828
906,9200
1571,1482
807,9563
368,9287
139,10897
763,7033
157,5405
1271,11161
1067,13018
1299,8514
9,1607
863,8087
474,2454
141,678
800,2434
727,2347
1050,5309
141,787
34,5864
692,5692
613,1104
83,6155
1509,3547
41,1322
1269,7239
1197,11538
1637,5481
1356,12865
1177,11551
201,7354
1875,4102
1011,7808
542,8513
851,5318
349,1657
461,1239
666,8202
1233,11382
1364,1774
88,262
34,8819
1820,3236
1538,13079
76,13244
217,8138
1690,5208
420,413
1629,4812
1796,991
258,3730
1239,7816
1256,7397
1448,10567
1821,903
526,10370
75,12572
577,7429
1415,420
62,12565
577,10643
868,1527
1647,12691
624,20
771,11163
1234,9564
1886,3985
500,4226
1323,1713
275,5944
147,2069
20,10144
1778,3747
1818,1746
81,2576
972,3073
121,4456
872,4017
644,571
282,5301
22,1004
1818,8483
978,4441
539,11930
813,3576
1835,6879
1316,10847
1238,2106
944,7825
743,7473
956,12409
715,11852
829,6686
1875,2985
1144,9058
778,5492
275,12819
1639,3822
1507,510
1429,9260
1235,9836
74,1641
1234,2036
1193,13024
2000,272
938,10712
913,3112
241,3814
727,1970
1778,37
956,7152
863,7691
1177,7060
336,8368
573,8617
205,3811
1019,10780
1388,12730
1247,2913
1509,8612
434,1063
502,11444
62,9622
800,9128
978,11416
1018,7001
157,4215
868,1693
1917,7081
1029,239
1449,1488
1092,12309
1803,10099
1276,523
1449,4373
832,8056
1826,5084
1989,6930
1092,7734
1070,1213
1823,12179
927,4172
979,10753
81,9739
478,11715
769,892
1812,7602
1669,3329
1571,12271
1362,1423
501,7364
1745,378
82,8634
327,12994
74,11007
1462,6003
1550,5871
93,2065
1577,6826
1601,4683
795,1927
1482,1956
258,8426
232,964
1689,874
16,9453
1593,548
997,7808
843,2772
1366,7115
1129,10126
666,3654
615,5698
1417,8769
232,8746
751,2079
1018,7220
148,2980
1138,12511
139,4589
1234,3336
1117,7929
1810,9308
1886,12566
414,11735
1797,13066
1306,11787
1417,10939
489,1772
1550,806
687,909
93,5741
1538,977
161,2772
1920,144
275,4494
1904,8149
1271,1544
1484,10143
1823,12018
1507,3780
944,2237
577,13092
1271,6768
1484,2042
1090,8827
855,6529
820,2753
1812,2291
910,5479
336,8521
452,7733
300,11686
1284,8825
88,8900
81,4173
674,12683
1812,2860
1808,8749
1138,3703
1384,228
1174,9274
1534,5467
1887,9592
129,7708
45,1941
917,5113
1523,3298
431,5861
455,10940
91,11743
853,3983
206,2078
361,11123
1130,100
1439,7197
1693,12931
1647,12951
1005,10572
1837,12311
628,4331
62,1154
352,1086
1418,10500
210,10812
1235,9887
1538,10516
1724,7397
1250,7663
1384,5065
1886,3504
1070,6756
1351,5979
422,367
1880,11191
969,4544
1788,8416
573,6082
1507,11894
327,10054
1152,10515
928,10504
1019,9439
567,9475
1780,3694
443,3672
928,12749
1459,9991
532,11627
1689,6172
1057,10320
1018,7045
1647,2642
615,549
595,7952
160,1530
1482,10196
1457,3757
1300,8267
417,13066
1771,386
1234,1313
321,5485
790,8055
1429,4771
804,5072
223,9338
1234,2237
1647,7154
1725,9337
1911,2739
1597,9635
1866,6664
691,3177
182,566
1366,6423
1261,1457
72,2534
18,4556
628,12093
891,11775
1177,10891
563,1624
958,8270
1780,8025
212,12355
1311,8178
952,4868
1741,11787
339,5765
1605,8458
131,10476
644,2380
1962,9595
1422,181
71,5306
1979,11676
565,53
224,11595
367,11193
1482,1408
273,5667
1107,1433
1909,5488
159,4109
1920,4773
993,5559
93,8173
1235,2117
1060,2376
875,4331
1439,1349
1683,3863
1780,11443
1060,693
81,7987
1937,1873
403,1721
1887,12284
1344,13030
75,5426
1925,4542
173,9396
863,2661
443,11804
275,7223
1388,10282
1810,8663
1393,807
246,4826
1087,9924
1234,7475
43,7533
373,3822
201,11811
742,4498
597,7985
1311,7166
695,5957
624,181
1906,1167
342,10400
518,7319
1886,2605
598,12761
763,1758
1835,1903
461,5209
1837,4642
1859,2155
1970,10122
246,1002
1621,2442
1327,4182
1900,3548
231,3779
882,4581
625,1386
366,63
1887,12286
1199,2148
1570,12617
1418,6719
1955,9260
500,6384
1887,418
1512,1498
1403,1774
252,8187
741,1610
828,5684
1559,12494
504,10655
1559,4083
317,10831
470,6741
312,10168
1960,12160
165,7868
944,353
628,12381
86,12496
1658,9352
1556,9622
1138,9830
93,13173
604,2149
1878,5269
1658,1064
736,1309
1637,5245
742,9464
1311,10444
321,9799
1149,10180
42,9690
31,13288
1240,297
1886,7798
332,6442
744,5513
1771,12410
1603,1478
692,11129
1032,5649
1549,2924
1316,798
1384,7698
625,4908
1366,6567
552,11973
181,1538
1364,2726
1589,7942
1589,1313
1177,8068
1759,1125
62,12466
1671,8157
1866,6346
734,4633
723,5
868,10856
81,1149
1107,4522
1639,10450
1538,3607
1232,7917
1871,9041
692,7728
75,7056
1152,13162
69,12249
1238,2177
628,3742
1523,6171
1647,7223
1140,5287
303,9208
1024,1063
1309,2810
1374,5522
1549,1200
989,5084
1050,7530
1823,6281
403,10559
1227,2249
908,6126
1820,7547
1679,7101
995,8437
1174,9356
461,5615
55,5619
63,9194
1821,1704
845,7440
376,11030
800,904
863,8074
1403,8882
1950,7191
1812,712
1037,10730
71,5362
539,13049
1081,7852
1144,510
1886,4688
612,7194
575,11432
1183,8868
83,10446
1706,9962
1471,8895
969,13175
45,717
21,5122
88,339
593,12579
71,5954
1436,1203
1637,12108
71,11932
1718,4695
103,1485
81,5364
868,1739
23,3069
891,11415
1812,12407
979,3599
880,2836
306,4372
1830,858
443,11032
20,7729
751,5293
687,2536
624,9286
1732,9086
5,9642
439,4863
960,6876
1647,5354
1506,576
300,469
1822,6965
159,12559
1039,8803
232,12998
848,4361
1271,4629
435,805
815,4292
830,6925
1410,4853
1570,10419
1076,7261
62,8044
1092,8613
145,6623
1538,6350
943,10054
745,846
1417,3590
488,5117
1914,10960
1042,6313
1155,5048
1388,4468
332,11029
598,10420
1904,6887
1264,1296
883,137
1388,8197
577,7959
81,11877
480,7672
159,11368
883,3511
1095,8270
1810,532
34,3143
1802,13218
565,5386
135,8417
552,6448
141,10311
489,10027
1051,12262
223,10786
1005,4570
223,3093
1364,7539
2000,6129
837,12926
20,10781
863,8943
44,5198
821,2969
687,10723
695,9867
1925,5597
935,3430
180,5321
806,7541
1506,3001
444,2296
45,8806
1016,4373
1138,2767
1960,5103
1820,11400
1177,2970
41,838
687,11974
2000,6502
371,3190
1887,2915
320,6353
944,6941
1656,4320
528,181
1852,9496
1233,3495
206,7694
1442,11002
226,3725
743,896
1676,12766
1761,4374
1759,10480
1299,13038
1165,5858
1556,578
1364,11965
1070,2888
891,7776
1459,9237
734,10167
763,11887
1193,2885
5,10449
833,4627
1271,12484
668,3425
577,9352
1500,1335
1271,4115
891,1119
1683,4545
1004,549
1297,569
863,7988
1886,7262
1484,2393
501,858
1611,2872
1796,10384
498,8922
782,935
605,4403
1436,2898
997,4141
1676,2898
859,8816
1403,6979
1059,3290
19,908
1512,1621
93,11369
417,11841
7,11551
891,563
1267,708
565,1746
1170,3560
625,7935
1777,7445
1410,441
1796,12302
220,2260
924,10615
1791,5187
579,3093
605,6678
1512,11142
1741,2672
1794,10615
1402,5040
910,187
1925,5244
539,7008
993,12876
1135,8163
1485,11220
320,6061
1866,12738
644,13124
995,8233
573,11922
1449,228
50,1119
1366,6673
301,12496
413,10632
135,2305
1193,2806
1240,13266
1886,3969
348,12496
1459,5852
45,8218
953,571
2008,711
1993,7811
1720,3367
403,4645
845,8656
1578,3239
1810,5402
157,1879
1599,2259
1886,9699
558,3495
369,7817
1656,8129
1235,6478
317,3266
1500,4451
1206,8375
1120,760
1067,253
942,4763
1449,8997
1999,3557
1460,9288
1037,921
1951,2635
1995,5284
1313,6890
1388,4046
1778,12149
448,7256
1032,58
403,4252
1959,4154
1732,10542
121,3625
1810,6205
1102,5477
958,11254
1978,9856
157,9421
574,444
1398,7016
1366,1795
624,3648
1138,1290
1812,6807
752,551
456,7659
1266,13049
782,11432
1523,2012
1030,2079
443,7146
2008,7037
1144,3754
376,12768
316,13232
859,12563
369,2079
1672,1190
640,8066
1138,139
944,10598
281,3216
1960,12906
1256,662
371,13049
876,2964
1970,2374
371,2438
1598,7375
987,4735
1456,8373
947,9427
624,2145
1439,8056
1911,12278
1572,11440
1130,3805
1065,11497
1452,2844
1267,520
790,1260
1837,1850
563,9296
1122,10423
741,10670
1366,7840
1320,2855
883,7825
1985,11517
888,7330
1828,10464
581,4462
9,9618
1482,49
938,3553
224,11401
944,7685
1978,5913
1376,5937
1388,11914
252,227
295,7807
1403,809
1160,1152
206,1341
91,10781
1515,6756
1866,1910
1999,11794
1972,1570
903,7331
474,6295
1733,7360
1563,296
910,8077
321,3325
565,9753
1886,9948
1999,2250
919,5371
1134,3667
1482,13124
1803,1270
1989,6981
1951,2602
252,8197
1447,3388
567,8614
1605,49
1794,5156
829,2685
251,7780
1956,9214
272,10557
1092,6472
441,2125
853,6546
1676,10315
1095,11957
840,8488
863,8714
1897,935
906,5065
1887,1208
88,208
730,8221
1672,7842
1095,6337
598,8298
1771,8949
346,9833
951,583
723,2222
1299,2558
2,446
1837,10726
1597,45
1388,1640
1637,1327
563,3980
1837,3266
1095,12675
1812,10991
1231,5498
441,4556
1500,8815
9,5198
1240,2298
1951,11781
1084,11319
1436,12940
1913,13076
1754,4018
2000,11094
321,10764
224,10774
943,11358
1693,8413
1808,3673
1812,518
452,11933
1669,5541
22,710
56,9191
1049,12138
911,3295
1094,9627
224,12858
1991,8655
480,425
863,10519
258,3536
1915,1333
455,353
883,1062
757,3724
1813,1329
989,8842
882,2846
1922,4247
377,3910
1069,12914
1810,200
122,10007
521,9113
624,8961
474,2183
1636,8509
447,6016
1812,10865
989,5106
1057,4626
1011,3877
1016,12934
212,2541
563,10707
558,2092
825,3252
1820,5040
254,10889
1820,354
848,12289
1915,10758
1563,869
1420,10999
309,7294
927,4135
745,7852
1736,8448
1193,11914
816,11379
1035,12089
1514,11552
1737,4992
992,2503
13,12508
1637,2438
262,5494
413,9949
246,5570
1937,9208
1796,12216
1920,1170
1649,400
539,2770
444,956
1411,4951
1796,2668
1366,12058
989,5396
367,2730
1110,4051
1725,11837
240,3436
1238,12496
316,6879
644,4902
563,4215
1820,1408
104,8693
1354,3673
910,8511
489,10032
1484,5361
577,9476
1700,4785
61,4636
1826,3251
644,49
1526,9358
1812,4308
833,6251
666,7828
44,11438
1757,11973
413,12424
1780,1270
883,7283
358,8809
1122,9757
1676,6334
1935,10897
625,9348
1269,2442
1909,7414
49,10737
1805,10009
217,4080
1590,3410
422,10008
1417,184
848,792
1016,12360
1978,13205
181,2182
1016,1136
1299,181
1600,10846
354,5944
532,11985
139,5691
1851,4509
1583,9559
81,10036
1169,569
1991,8721
1582,9677
1943,10806
1092,1071
571,11910
1439,1238
930,9454
1685,6563
1557,1128
695,13208
19,2276
865,10883
212,353
1138,11806
81,12596
1155,604
1423,4903
1017,1690
1139,9469
321,4254
1484,7547
845,1946
1589,1082
1634,272
71,6219
1177,3371
320,8012
222,819
159,6046
1234,504
882,1157
995,844
1915,2654
612,11938
1818,4218
465,4662
695,3242
1747,11765
1234,3305
1442,6037
1208,5482
1344,6497
81,5237
1634,8818
1386,6156
489,4138
45,8437
484,8953
1984,3042
313,11496
2005,9444
1004,13266
45,1907
20,8212
389,8964
1528,6105
979,11185
309,9998
1855,11934
1812,9177
1795,634
692,2819
403,8561
1144,7170
1820,10282
558,13152
1456,6137
232,9196
640,2728
571,985
1024,12620
62,4695
1861,7992
825,9704
820,3299
470,5827
872,4825
553,2427
1970,10253
1537,4956
231,10778
520,2889
1388,6174
1462,12275
145,7808
1311,434
206,11058
1449,11072
1955,844
1992,3847
157,7985
563,1985
1484,7758
494,5774
232,5748
1794,8407
1810,1287
563,8949
987,10143
224,9435
422,11926
321,7108
684,2386
577,9966
312,7337
189,5845
975,11605
1179,8821
1677,6558
951,11973
1448,3238
589,5248
494,596
944,4532
332,4029
1144,12513
387,7309
1049,3157
1325,10309
1887,4473
975,5559
953,2806
1647,1325
966,378
493,10143
1978,12034
1311,4721
1122,5513
539,8064
338,334
226,10569
1802,5030
301,9638
1813,727
687,11851
625,7069
1215,1829
1983,6545
565,3273
701,5418
173,6266
57,13110
1273,3213
958,6326
1271,10872
1139,5768
1414,2911
1429,10670
394,8612
1364,1013
969,12992
341,3268
1647,550
845,1863
48,6589
796,4803
1299,10143
553,7397
1943,504
1238,8400
1812,2814
831,1309
1731,5092
321,553
1512,11413
871,11711
977,6000
1902,5164
1871,3859
882,10143
1500,7119
430,7654
1972,9757
1024,12454
1414,18
1741,2498
1269,4866
1064,4600
810,1296
813,952
903,1349
81,1377
496,6618
1101,2120
1144,6204
1605,4426
1423,6228
1978,11894
1537,1444
920,11673
371,10327
1935,4911
21,4581
1880,3273
34,7780
1447,1085
579,8689
1818,1289
1721,10917
1366,3220
431,10190
89,12139
893,1299
332,7471
403,608
500,12196
1769,8490
1257,914
1465,4526
31,3742
1780,3315
461,406
1388,939
172,11862
1813,6547
1566,7828
1532,2106
356,1143
88,456
1683,8544
461,551
303,598
863,5227
1821,5829
1820,6129
1503,5499
1978,8628
417,8839
299,3938
286,6706
1114,10739
1677,12462
1733,2042
810,11409
1837,5603
145,4320
972,2287
252,13049
692,7514
616,10329
575,3028
312,2460
727,6719
1452,6295
1388,2108
5,6782
1215,6417
1104,786
2008,5173
1507,10786
1323,6693
1796,2405
891,7698
891,10146
1482,1894
1449,7911
481,6522
1384,2889
1771,445
557,9502
1444,2995
71,907
1647,4528
1759,8625
1915,7758
744,72
1761,8779
1285,8359
93,12179
893,9771
1017,2459
116,9464
335,10623
1837,3644
819,7789
230,2856
598,8129
660,1157
565,827
565,10924
1688,504
577,3874
868,12272
252,12669
1688,9369
1683,1880
865,9990
942,12552
1261,6978
1676,12042
623,1513
1886,80
317,3838
975,1855
121,5394
848,171
1420,2427
1742,2432
23,1325
902,2161
1344,11157
1102,8995
1780,8754
944,1890
666,1935
1144,12521
800,9009
799,2947
316,3548
1234,373
987,10423
371,5946
904,2261
1721,1869
1780,7549
1029,2507
106,12159
1786,8849
1444,12582
495,1107
1660,1264
859,11234
1364,5605
739,9977
1925,4689
312,4507
1016,4875
1007,2134
1571,12377
800,9970
969,6959
1089,6527
1443,5293
333,11369
1538,547
1384,3771
1647,1726
1848,8994
1818,1207
1203,4695
1488,3822
1098,5495
338,9430
1452,5211
1837,5440
114,351
768,367
695,6768
1960,2728
1138,11555
1685,806
739,8976
295,2694
232,11574
1999,7751
1887,4727
1978,461
697,6212
86,854
1733,9091
347,5547
1261,6742
1234,935
1122,5011
1773,3294
1462,5772
88,12323
224,9618
1683,1914
1862,272
1489,730
763,11212
1911,8842
1138,898
1538,6427
1797,10865
332,7370
1514,3586
1193,243
1092,6642
1757,5198
1122,5635
820,510
1720,6250
1174,9183
1464,12495
1093,12628
620,6096
544,3367
1484,6160
1485,5806
1741,3342
88,4715
129,4373
782,2903
1243,1267
1743,471
1364,8206
1144,11722
1030,11197
633,3159
1234,11911
891,5746
755,11095
997,893
577,9188
1761,9782
1028,2453
1647,5053
452,3747
1177,8457
816,9999
1016,3058
55,6706
45,12463
702,7807
371,428
1922,8776
1963,181
1810,8246
1444,9042
1439,4541
821,181
75,8949
220,2265
1887,11427
446,8785
1017,11155
1523,4854
1619,4722
1187,9750
910,6095
1950,10237
1747,8585
1834,5503
1144,11855
1821,5296
1134,7232
1993,4473
1372,12487
1978,4402
1672,685
1796,5414
190,4535
19,2721
659,9644
1031,3186
811,8707
1812,7041
868,3105
1887,846
1774,10763
1076,11542
1322,83
1647,11899
910,4318
416,12543
567,4912
474,485
81,442
1230,3260
582,6830
1921,5898
1015,11108
1457,7985
273,7485
1897,756
206,6433
267,4484
