217,1498,1418,149,1126,1024,25,226,1152,551,456,1001,598,492,586,815,1340,179,348,86,687,7,1924,349,1798,375,22,1667,1087,215,1293,1762,810,724,428,189,1729,227,557,1298,628,566,1780,1218,1625,1333,48,1622,1037,172,327,905,954,1235,582,1146,1203,307,16,220,840,272,285,1730,1843,605,995,1489,141,865,1482,12,1315,643,383,369,1589,126,66,1814,1364,882,357,1097,1813,1517,1822,1261,825,1511,1433,1783,424,1199,1767,1566,538,1183,77,603,281,1509,1757
121,1425,178,1498,149,1126,56,1024,1193,25,226,1284,456,598,586,815,1015,348,687,7,1924,1798,22,1778,1500,215,1820,724,1005,1503,1365,1737,227,470,1572,1780,628,1625,1333,1037,928,172,905,502,1064,1914,954,1235,582,669,790,745,307,838,220,16,840,272,285,1843,748,605,995,1489,141,865,12,224,1315,1449,383,1976,702,66,495,1814,830,882,1376,1813,1709,1199,1484,538,1955,77,1910,603,1402,1509,482,1757,541,1803
575,1667,1780,1001,25,1484,758
1293,154,582,1780,25,1517,1223
1679,1667,3,147,204,34,316,45
975,1667,1780,1001,25,1484,758
176,1667,1780,1001,25,1484,758
1410,1501,715,1016,1116,763,246,1578,390
1820,1667,1780,1001,25,1484,758
1264,1364,220,291,825,327,1120,1482
1445,1501,715,1016,1116,763,246,1578,390
820,1235,1015,1126,141,727,1803,553
810,926,1364,882,25,1658,1459
1812,1501,82,874,1942,300,1450,1825,1410,490,1859,665,206
145,975,882,1489,456,86
554,1501,715,1016,1116,763,246,1578,390
989,563,89,1364,1482,882,220,1403,1120,1997,1177
456,926,1364,882,25,1658,1459
1637,252,563,501,89,167,1899,1911,220,1724,249,540,950,454,599,1598,1920,1997,1482,311,81,1804,631,896,843,1419,1098,152,41,1177,926,993,1233,1295,1374,882,504,1364,1044,1893,1028,1316,1426,1632,332,1162,474,887,1521,1933,1771,1520,833,1734,1726,1825,1403,871,1120,751
1736,926,1364,882,25,1658,1459
135,582,905,1024,1340,598,1435
1590,1778,815,149,1126,1037,141
2004,1235,1015,1126,141,727,1803,553
932,563,1482,882,1316,41,1403,871,1120
1672,1667,307,882,1024,1293,25,1511,424,1199,141,566,77,603,86,126,7
883,1667,34,148,45,1633,3,147,489,204,1093,316,1914
1922,1501,246,1016,1578,763,390
782,926,1364,882,25,1658,1459
1728,1724,1095,454,1961,599,1598,1997,1804,631,843,1177,926,1374,504,1893,1316,1162,474,1521,1933,1375,833,1520,549,1242,871,89,1120,252,1758,1899,501,563,167,1911,220,249,540,597,1706,1920,1482,81,311,869,608,896,265,1419,1900,1133,1098,751,152,41,993,1233,1364,1044,882,1028,1426,1632,332,887,1771,434,1734,1522,1726,1825,1403,230
81,1724,950,1095,454,1961,599,1598,1997,1804,631,843,1177,926,1374,504,1893,1316,1162,474,1521,1933,1375,833,1520,549,1242,871,89,1120,1049,252,1758,1899,501,1918,563,167,1911,220,249,540,597,1706,1920,1482,311,869,608,896,265,1419,1900,1570,1133,1098,751,152,41,1373,993,1233,1295,1364,882,1044,1028,1426,1632,332,887,1771,434,1734,1522,1726,1825,1403,666,230
293,1959,582,687,327,1223
356,1501,715,1016,1116,763,246,1578,390
1776,1498,1193,149,1024,25,226,1152,456,1001,598,492,586,348,86,687,7,1798,375,22,1087,215,1762,810,724,428,1503,189,1729,227,157,557,628,566,1780,1625,1333,1572,1622,1223,1037,928,327,905,954,1235,745,790,307,220,16,995,141,1482,12,224,1315,1449,383,66,495,882,1433,825,424,1199,1221,1910,1306,603,281,1757,1803
1484,1364,1403,882,1120,1482,1177
1837,1498,1425,149,1024,1284,551,598,492,586,815,179,348,1234,1554,1436,1924,349,22,1667,1500,1087,215,1820,1293,1762,810,1005,189,227,157,557,470,1333,48,1622,1223,928,905,502,1914,954,394,582,669,790,745,1146,1203,16,220,840,272,285,1730,748,605,995,141,1315,975,1449,1412,1976,369,1589,799,66,1364,830,882,1376,1517,1822,1709,1261,1511,1433,1783,1484,538,835,1183,1910,603,1757,178,1418,56,1126,1592,388,25,226,1152,456,1001,1015,1340,86,1094,687,7,1798,375,1778,1265,460,724,1365,428,1503,1737,1654,1729,921,1298,1572,566,1780,1218,628,1625,804,1037,172,327,1064,1984,1235,838,307,1843,1489,865,1482,12,224,643,383,702,126,495,75,1814,357,1097,1886,297,1813,825,424,1199,1221,1566,906,1955,77,281,1402,92,1509,482,541,1803,9
1276,1501,715,1016,1116,763,246,1578,390
763,1501,715,1016,1116,246,1578,390
1110,1620,1759,1709,574,1921
660,1235,582,669,745,56,1126,149,220,394,25,226,790,748,1843,605,995,1489,141,1001,598,456,865,224,1315,975,1976,86,1094,7,799,22,1500,1778,1814,215,882,357,1293,1364,1820,1762,1813,724,1709,825,1737,1199,1484,538,470,1572,566,1780,628,1333,1625,804,495,603,1402,1037,1064,172,905,552,1803,9
1299,1667,1780,1001,25,1484,758
846,1667,3,147,1025,204,34,1093,316,45,1633
1143,82,271,1410,490,874,1781,1942,620,300,1825,1859,665,206,1578
488,593,1318,226,1050,1718,10,954
62,926,1364,1295,882,1997,1459
1177,1498,1425,149,1024,551,598,586,815,348,1234,1554,1436,1924,349,22,1667,1500,1087,215,1820,1293,1762,810,1005,189,227,1011,157,557,470,1333,291,48,1622,1223,928,905,552,1120,1914,954,394,582,669,745,1146,1203,16,220,840,285,1730,748,995,141,1315,975,1449,1412,1976,369,1589,1364,830,882,1376,1517,1822,1709,1433,1783,1484,538,1183,1910,603,1757,178,1418,56,1126,1592,388,25,226,456,1001,1015,86,1094,687,7,1798,784,1778,460,724,1365,428,1503,1737,1654,1729,1298,1572,566,1780,1218,628,1625,804,1037,172,327,1064,1984,1235,838,307,1843,1489,1482,12,224,643,383,126,495,75,1814,357,1097,1886,1813,825,424,1199,1221,1566,906,1955,77,1306,281,1402,92,1509,482,541,1803,9
1318,1498,1193,149,1126,1024,56,388,25,226,1152,456,598,586,815,348,86,687,7,1924,1798,375,22,1778,1500,1087,1762,724,1365,428,189,1729,227,1011,921,557,1298,470,628,566,1780,1333,48,1622,1037,928,327,905,954,1235,1146,790,307,220,16,272,1843,605,1489,141,865,1482,12,224,1315,383,1976,126,799,66,882,357,1433,825,424,1199,538,77,1910,1306,603,1402,1509,1757
565,1498,178,1425,149,1126,56,1024,388,25,226,1193,1152,456,1001,598,492,815,86,1094,1554,1436,687,7,1924,375,784,22,1778,1087,1667,1265,1820,1293,1762,810,724,1005,428,1737,189,1729,227,1011,557,1298,470,1572,566,1780,628,1333,1625,804,48,1622,1037,928,1418,172,327,905,502,1064,552,973,954,1235,582,669,790,1146,307,1203,16,220,840,272,285,1730,1843,605,748,995,1489,141,865,1482,12,224,1315,975,1449,1412,643,383,1976,702,1589,126,66,75,1814,1364,882,357,1097,1886,1813,1517,1822,1433,825,1511,1709,424,1199,1484,538,835,906,77,1306,603,281,1402,92,1509,1757,541,9
157,926,1364,882,25,1658,1459
991,882,1886,2,258,314,1353,1084,281,461,1060,1081,595
183,149,56,882,25,226,141,1798
1102,246,715,1016,1116,1578,390
1144,252,563,1758,89,167,220,1724,249,1706,1095,597,950,454,599,1482,1997,81,311,1804,631,843,1419,1900,1133,1098,41,1177,993,1233,1295,1364,882,504,1893,1028,1316,332,1162,474,887,1521,1771,833,434,1825,1403,1242,871,1120,751
49,1874,573,910,325,953,488
1439,563,1899,89,1364,167,882,504,1233,597,230,1482,1997,1521,434,1825,1403,1120,1177
539,1498,178,1418,149,1126,56,1024,1592,25,226,388,1152,551,456,1001,598,492,815,179,348,86,1094,1554,687,7,1924,349,1798,784,375,22,1778,1667,1087,215,1820,1293,1762,724,1005,428,1654,1737,189,1729,227,157,921,557,1298,470,1572,566,1780,1218,628,1333,1625,48,1622,1223,1037,928,172,327,905,552,1064,1914,954,1235,582,669,790,1146,307,745,16,220,840,285,1730,1843,605,748,995,1489,141,1482,12,224,1315,1449,1412,643,383,1976,369,1589,126,799,66,495,75,1814,1364,882,1886,1193,1813,1517,1433,825,1511,1709,1783,424,1199,1767,1484,538,1566,835,1955,77,1910,603,281,1402,92,1757,9
997,1520,1285,1795,332,320,336
53,1520,631,1316,1426,1403,332,871,89,1598
1854,926,1364,882,25,1658,1459
1680,252,1758,1899,501,89,563,167,1911,1724,249,540,597,1095,454,1961,599,1920,1997,1482,311,81,869,1804,608,631,896,265,1419,1900,1133,843,1098,152,41,1177,993,1233,1364,1044,882,504,1893,1028,1316,1426,230,1632,332,1162,474,887,1521,1933,1375,833,434,1520,549,1522,1726,1825,1403,1242,871,1120,751
1364,1724,950,1095,454,1961,599,1598,1997,1804,631,843,1177,926,1374,504,1893,1316,1162,474,1521,1933,1375,833,1520,549,1242,871,89,1120,1049,1758,1899,501,1918,563,167,1911,249,540,597,1706,1920,1482,81,311,869,608,896,265,1419,1900,1570,1133,1098,751,152,41,1373,993,1233,1295,1044,882,1028,1426,1632,332,887,1771,434,1734,1522,1726,1825,1403,666,230
1018,563,993,1233,167,1364,882,1911,1426,332,1482,1920,81,311,1521,1933,1177,887,896,265,843,41,1403,871,1120,89,751
1300,1334,1670,1633,1843,1652,34,1157,1579
1315,2013,804,1436,16,1984,1361
41,926,1364,1295,882,1997,1459
1077,1501,715,1016,1116,763,246,1578,390
1796,1498,1425,1193,149,1024,1284,551,598,492,586,815,179,1234,1554,1436,1924,349,22,1667,1087,1820,1293,1762,810,1005,189,227,1011,157,557,470,1333,48,1622,1223,928,905,502,552,1914,954,394,582,669,790,745,1146,1203,16,220,840,272,285,1730,748,605,995,141,1315,975,1449,1412,1976,1589,799,66,1364,882,1517,1433,1709,1511,1783,1484,538,835,1910,603,1757,178,1418,56,1126,388,25,226,1152,456,1001,1015,86,687,7,1798,784,375,1778,1265,460,724,428,1503,1737,1729,1298,1572,566,1780,628,1625,804,1037,172,327,1064,973,1984,1235,838,307,1843,1489,1482,12,224,643,383,702,126,495,75,1814,1097,1886,1813,825,424,1199,1221,906,77,1306,281,1402,92,1509,541,1803,9
441,825,1364,220,291,1482,557
485,628,149,995,1333,227,281
1829,1235,745,1498,1193,56,1126,149,220,582,25,226,272,748,285,1843,1489,141,598,586,224,815,1449,1412,643,86,687,1924,1798,495,1778,1500,22,882,1820,1886,1762,1709,1503,825,1737,1005,424,227,538,470,1955,628,1780,1625,1572,1910,566,1306,603,1622,1402,92,1037,172,1064,9
403,926,1295,1364,882,1997,1459
868,1501,246,1016,1578,763,390
1992,1667,1780,1001,25,1484,758
1138,582,1778,149,1126,56,25,748,1737,141,538,1572,1449,1780,1037,172,1924,541,1064
1582,1667,1024,34,148,45,1633,3,147,489,1025,204,1093,316,1914
1733,563,501,1899,167,1911,220,1482,1997,81,1920,311,1804,896,843,1900,1098,41,1120,1177,926,1374,1364,1233,882,1295,504,1316,1162,474,887,1521,1933,1771,434,1403,871,89
1386,1667,1780,1001,25,1484,758
739,1498,178,1425,149,1126,56,1024,388,25,226,1193,1284,456,1001,598,586,815,1015,348,86,1094,687,7,1924,1798,784,22,1778,1500,1087,215,1820,1293,460,724,1005,1503,1365,1737,189,227,1011,470,1572,566,1780,628,1333,1625,1223,1037,928,172,905,502,1064,552,1914,954,973,1235,582,669,394,790,745,838,220,840,272,285,1843,748,605,995,1489,141,865,12,224,1315,975,1449,1412,383,1976,495,1814,830,1364,882,357,1376,1886,1813,825,424,1199,1484,538,906,1955,1910,1306,1402,1509,482,541,1803,9
1016,1724,950,1095,454,1961,599,1997,1804,631,843,1177,504,1893,1316,1162,474,1521,1933,1375,833,1520,549,1242,871,89,1120,1049,252,563,1899,501,1918,167,1911,249,540,597,1920,1482,81,311,869,608,896,265,1419,1900,1133,1098,751,152,41,993,1233,1295,1364,882,1044,1028,1426,1632,332,887,1771,434,1734,1522,1726,1825,1403,230
692,563,501,89,882,843,1316,1403,871,1120,81
978,122,882,1886,2,578,258,1167,314,333,1572,1353,1084,1496,1121,310,281,461,1060,1081,595
